iter,eval_mean,eval_std
0,295530.0,0.0
1,295791.0,98.35649444749441
2,296192.0,81.61290747588072
3,296302.6666666667,167.22307124184616
4,296433.6666666667,78.96131260870028
5,296541.0,127.15607207942004
6,296547.3333333333,135.7947798047562
7,296632.6666666667,190.57165464873194
8,296937.6666666667,189.85315963191715
9,297103.3333333333,385.6685393212963
10,297332.0,390.0794790808663
11,297546.3333333333,224.511816071127
12,297664.0,137.21758876567782
13,297726.3333333333,124.51862868217306
14,297957.3333333333,169.9535884358498
15,297979.6666666667,200.90683302355734
16,297979.6666666667,200.90683302355734
17,298186.3333333333,328.36700334974114
18,298293.6666666667,312.28334712067004
19,298450.6666666667,136.00571883400914
20,298450.6666666667,136.00571883400914
21,298581.3333333333,320.79311436223537
22,298581.3333333333,320.79311436223537
23,298688.6666666667,472.58461911304545
24,298721.0,451.5691161568367
25,298798.6666666667,417.5518597199102
26,298906.0,416.17864753812955
27,299088.3333333333,526.204860824713
28,299088.3333333333,526.204860824713
29,299156.3333333333,517.8805095987126
30,299156.3333333333,517.8805095987126
31,299156.3333333333,517.8805095987126
32,299355.0,653.3518704853202
33,299355.0,653.3518704853202
34,299355.0,653.3518704853202
35,299463.3333333333,503.3794680843557
36,299463.3333333333,503.3794680843557
37,299559.6666666667,588.1821335455729
38,299588.6666666667,619.5107388541022
39,299588.6666666667,619.5107388541022
40,299652.6666666667,536.026326053322
41,299973.0,379.0681557011439
42,299987.3333333333,390.66296926577974
43,299987.3333333333,390.66296926577974
44,299987.3333333333,390.66296926577974
45,299994.6666666667,394.9753860122876
46,299994.6666666667,394.9753860122876
47,299994.6666666667,394.9753860122876
48,299994.6666666667,394.9753860122876
49,299994.6666666667,394.9753860122876
50,299994.6666666667,394.9753860122876
51,299994.6666666667,394.9753860122876
52,299994.6666666667,394.9753860122876
53,300014.3333333333,367.2649664146521
54,300014.3333333333,367.2649664146521
55,300014.3333333333,367.2649664146521
56,300014.3333333333,367.2649664146521
57,300014.3333333333,367.2649664146521
58,300014.3333333333,367.2649664146521
59,300014.3333333333,367.2649664146521
60,300044.3333333333,387.04464284570014
61,300134.3333333333,300.5520845969223
62,300134.3333333333,300.5520845969223
63,300164.3333333333,320.70477943983866
64,300164.3333333333,320.70477943983866
65,300315.6666666667,106.98701894259052
66,300315.6666666667,106.98701894259052
67,300315.6666666667,106.98701894259052
68,300315.6666666667,106.98701894259052
69,300336.3333333333,122.14017448088988
70,300336.3333333333,122.14017448088988
71,300336.3333333333,122.14017448088988
72,300336.3333333333,122.14017448088988
73,300336.3333333333,122.14017448088988
74,300336.3333333333,122.14017448088988
75,300336.3333333333,122.14017448088988
76,300336.3333333333,122.14017448088988
77,300474.3333333333,75.61892767172927
78,300474.3333333333,75.61892767172927
79,300474.3333333333,75.61892767172927
80,300534.3333333333,66.01683287027804
81,300534.3333333333,66.01683287027804
82,300534.3333333333,66.01683287027804
83,300534.3333333333,66.01683287027804
84,300534.3333333333,66.01683287027804
85,300534.3333333333,66.01683287027804
86,300534.3333333333,66.01683287027804
87,300534.3333333333,66.01683287027804
88,300534.3333333333,66.01683287027804
89,300534.3333333333,66.01683287027804
90,300534.3333333333,66.01683287027804
91,300534.3333333333,66.01683287027804
92,300534.3333333333,66.01683287027804
93,300534.3333333333,66.01683287027804
94,300534.3333333333,66.01683287027804
95,300534.3333333333,66.01683287027804
96,300552.6666666667,82.55234029928461
97,300552.6666666667,82.55234029928461
98,300552.6666666667,82.55234029928461
99,300591.6666666667,33.86574801903671
100,300591.6666666667,33.86574801903671
101,300591.6666666667,33.86574801903671
102,300591.6666666667,33.86574801903671
103,300591.6666666667,33.86574801903671
104,300591.6666666667,33.86574801903671
105,300591.6666666667,33.86574801903671
106,300591.6666666667,33.86574801903671
107,300591.6666666667,33.86574801903671
108,300591.6666666667,33.86574801903671
109,300591.6666666667,33.86574801903671
110,300591.6666666667,33.86574801903671
111,300591.6666666667,33.86574801903671
112,300591.6666666667,33.86574801903671
113,300591.6666666667,33.86574801903671
114,300591.6666666667,33.86574801903671
115,300591.6666666667,33.86574801903671
116,300591.6666666667,33.86574801903671
117,300591.6666666667,33.86574801903671
118,300621.0,74.73954776421918
119,300621.0,74.73954776421918
120,300621.0,74.73954776421918
121,300621.0,74.73954776421918
122,300621.0,74.73954776421918
123,300621.0,74.73954776421918
124,300621.0,74.73954776421918
125,300621.0,74.73954776421918
126,300621.0,74.73954776421918
127,300621.0,74.73954776421918
128,300621.0,74.73954776421918
129,300621.0,74.73954776421918
130,300621.0,74.73954776421918
131,300621.0,74.73954776421918
132,300621.0,74.73954776421918
133,300621.0,74.73954776421918
134,300621.0,74.73954776421918
