iter,eval_mean,eval_std
0,298433.0,0.0
1,298901.0,0.0
2,299351.0,0.0
3,300335.0,0.0
4,300687.0,0.0
5,300733.0,0.0
6,301313.0,0.0
7,301759.0,0.0
8,302085.0,0.0
9,302372.0,0.0
10,303168.0,0.0
11,303221.0,0.0
12,303221.0,0.0
13,303221.0,0.0
14,304154.0,0.0
15,304154.0,0.0
16,305260.0,0.0
17,305341.0,0.0
18,305341.0,0.0
19,305341.0,0.0
20,306022.0,0.0
21,307255.0,0.0
22,307351.0,0.0
23,307351.0,0.0
24,307351.0,0.0
25,307351.0,0.0
26,307507.0,0.0
27,308498.0,0.0
28,308532.0,0.0
29,308532.0,0.0
30,308532.0,0.0
31,308609.0,0.0
32,308609.0,0.0
33,308609.0,0.0
34,309121.0,0.0
35,309121.0,0.0
36,309121.0,0.0
37,309121.0,0.0
38,309154.0,0.0
39,309154.0,0.0
40,309154.0,0.0
41,309154.0,0.0
42,309154.0,0.0
43,309154.0,0.0
44,309154.0,0.0
45,309154.0,0.0
46,309154.0,0.0
47,309154.0,0.0
48,309154.0,0.0
49,309154.0,0.0
50,309154.0,0.0
51,309154.0,0.0
52,309154.0,0.0
53,309154.0,0.0
54,309154.0,0.0
55,309154.0,0.0
56,309154.0,0.0
57,309154.0,0.0
58,309154.0,0.0
59,309154.0,0.0
60,309154.0,0.0
61,309154.0,0.0
62,309154.0,0.0
63,309154.0,0.0
64,309278.0,0.0
65,309278.0,0.0
66,309278.0,0.0
67,309278.0,0.0
68,309278.0,0.0
69,309278.0,0.0
70,309278.0,0.0
71,309859.0,0.0
72,309859.0,0.0
73,309859.0,0.0
74,309859.0,0.0
75,309859.0,0.0
76,309859.0,0.0
77,309859.0,0.0
78,309859.0,0.0
79,309859.0,0.0
80,309859.0,0.0
81,309859.0,0.0
82,309859.0,0.0
83,309859.0,0.0
84,309859.0,0.0
85,309859.0,0.0
86,309859.0,0.0
87,309859.0,0.0
88,309859.0,0.0
89,309859.0,0.0
90,309859.0,0.0
91,309859.0,0.0
92,309859.0,0.0
93,309859.0,0.0
94,309859.0,0.0
95,309859.0,0.0
96,309859.0,0.0
97,309859.0,0.0
98,309859.0,0.0
99,309859.0,0.0
100,309859.0,0.0
101,309859.0,0.0
102,309859.0,0.0
103,309859.0,0.0
104,309859.0,0.0
105,309859.0,0.0
106,309859.0,0.0
107,309859.0,0.0
108,309859.0,0.0
109,309859.0,0.0
110,309859.0,0.0
111,309859.0,0.0
112,309859.0,0.0
113,309859.0,0.0
114,309859.0,0.0
115,309859.0,0.0
116,309859.0,0.0
117,309859.0,0.0
118,309859.0,0.0
119,309859.0,0.0
120,309859.0,0.0
121,309859.0,0.0
122,309859.0,0.0
123,309859.0,0.0
124,309859.0,0.0
125,309859.0,0.0
126,309859.0,0.0
127,309859.0,0.0
128,309859.0,0.0
129,309859.0,0.0
130,309859.0,0.0
131,309859.0,0.0
132,309859.0,0.0
133,309859.0,0.0
134,309859.0,0.0
135,309859.0,0.0
136,309859.0,0.0
137,309859.0,0.0
138,309859.0,0.0
139,309859.0,0.0
140,309859.0,0.0
141,309859.0,0.0
142,309859.0,0.0
143,309859.0,0.0
144,309859.0,0.0
145,309859.0,0.0
146,309859.0,0.0
147,309859.0,0.0
148,309859.0,0.0
149,310355.0,0.0
150,310355.0,0.0
151,310355.0,0.0
152,310355.0,0.0
153,310355.0,0.0
154,310355.0,0.0
155,310355.0,0.0
156,310355.0,0.0
157,310355.0,0.0
158,310355.0,0.0
159,310355.0,0.0
160,310355.0,0.0
161,310355.0,0.0
162,310355.0,0.0
163,310355.0,0.0
164,310355.0,0.0
165,310355.0,0.0
166,310355.0,0.0
167,310355.0,0.0
168,310355.0,0.0
169,310355.0,0.0
170,310355.0,0.0
171,310355.0,0.0
172,310355.0,0.0
173,310355.0,0.0
174,310355.0,0.0
175,310355.0,0.0
176,310355.0,0.0
177,310355.0,0.0
178,310355.0,0.0
179,310355.0,0.0
180,310355.0,0.0
181,310355.0,0.0
182,310355.0,0.0
183,310355.0,0.0
184,310355.0,0.0
185,310355.0,0.0
186,310355.0,0.0
187,310355.0,0.0
188,310355.0,0.0
189,310355.0,0.0
190,310355.0,0.0
191,310355.0,0.0
192,310355.0,0.0
193,310355.0,0.0
194,310355.0,0.0
195,310355.0,0.0
196,310355.0,0.0
197,310355.0,0.0
198,310355.0,0.0
199,310355.0,0.0
200,310355.0,0.0
