iter,eval_mean,eval_std
0,260374.0,0.0
1,260415.66666666666,58.92556509887896
2,260415.66666666666,58.92556509887896
3,260531.66666666666,143.93594254235305
4,260606.0,91.26152895205442
5,260619.0,76.71158104658427
6,260632.0,94.34334458066805
7,260665.66666666666,93.86633522668757
8,260846.66666666666,108.67177902084586
9,260922.33333333334,55.355417279813025
10,260976.66666666666,131.9402221546645
11,261059.33333333334,199.024844903567
12,261071.0,193.03367581849545
13,261071.0,193.03367581849545
14,261104.33333333334,166.2234105721039
15,261104.33333333334,166.2234105721039
16,261170.0,258.9864861339294
17,261170.0,258.9864861339294
18,261170.0,258.9864861339294
19,261170.0,258.9864861339294
20,261216.33333333334,230.86263351949262
21,261216.33333333334,230.86263351949262
22,261216.33333333334,230.86263351949262
23,261239.0,262.32930958371134
24,261313.33333333334,210.20836223983946
25,261313.33333333334,210.20836223983946
26,261313.33333333334,210.20836223983946
27,261320.33333333334,219.89745084672742
28,261330.66666666666,234.2325530085195
29,261330.66666666666,234.2325530085195
30,261374.33333333334,223.97073221492334
31,261467.66666666666,160.6327765086842
32,261524.33333333334,124.45704301306357
33,261524.33333333334,124.45704301306357
34,261524.33333333334,124.45704301306357
35,261524.33333333334,124.45704301306357
36,261543.0,149.69524597216395
37,261543.0,149.69524597216395
38,261543.0,149.69524597216395
39,261581.0,145.8378094551158
40,261661.33333333334,194.60444210985756
41,261661.33333333334,194.60444210985756
42,261779.66666666666,182.3135272606567
43,261788.0,170.97563179197985
44,261788.0,170.97563179197985
45,261788.0,170.97563179197985
46,261808.0,144.05785874663925
47,261808.0,144.05785874663925
48,261808.0,144.05785874663925
49,261808.0,144.05785874663925
50,261808.0,144.05785874663925
51,261808.0,144.05785874663925
52,261808.0,144.05785874663925
53,261808.0,144.05785874663925
54,261820.33333333334,127.75323435783882
55,261820.33333333334,127.75323435783882
56,261820.33333333334,127.75323435783882
57,261821.0,126.88052122633586
58,261821.0,126.88052122633586
59,261821.0,126.88052122633586
60,261821.0,126.88052122633586
61,261821.0,126.88052122633586
62,261857.66666666666,81.32786866887771
63,261869.33333333334,81.18428966794554
64,261869.33333333334,81.18428966794554
65,261869.33333333334,81.18428966794554
66,261869.33333333334,81.18428966794554
67,261869.33333333334,81.18428966794554
68,261881.66666666666,95.94558643082836
69,261881.66666666666,95.94558643082836
70,261898.66666666666,117.50271864467175
71,261898.66666666666,117.50271864467175
72,261898.66666666666,117.50271864467175
73,261898.66666666666,117.50271864467175
74,261898.66666666666,117.50271864467175
75,261898.66666666666,117.50271864467175
76,261964.33333333334,69.82995218544993
77,261964.33333333334,69.82995218544993
78,261974.66666666666,71.00391225528037
79,261987.0,54.86954224947267
80,261987.0,54.86954224947267
81,262030.66666666666,85.72177215983243
82,262030.66666666666,85.72177215983243
83,262030.66666666666,85.72177215983243
84,262030.66666666666,85.72177215983243
85,262030.66666666666,85.72177215983243
86,262030.66666666666,85.72177215983243
87,262030.66666666666,85.72177215983243
88,262030.66666666666,85.72177215983243
89,262030.66666666666,85.72177215983243
90,262030.66666666666,85.72177215983243
91,262030.66666666666,85.72177215983243
92,262030.66666666666,85.72177215983243
93,262030.66666666666,85.72177215983243
94,262030.66666666666,85.72177215983243
95,262030.66666666666,85.72177215983243
96,262030.66666666666,85.72177215983243
97,262047.33333333334,92.63668579755839
98,262047.33333333334,92.63668579755839
99,262047.33333333334,92.63668579755839
100,262055.66666666666,80.92108638804982
101,262055.66666666666,80.92108638804982
102,262055.66666666666,80.92108638804982
103,262055.66666666666,80.92108638804982
104,262055.66666666666,80.92108638804982
105,262055.66666666666,80.92108638804982
106,262055.66666666666,80.92108638804982
107,262055.66666666666,80.92108638804982
108,262055.66666666666,80.92108638804982
109,262055.66666666666,80.92108638804982
110,262060.33333333334,83.75493351969715
111,262060.33333333334,83.75493351969715
112,262060.33333333334,83.75493351969715
113,262083.33333333334,104.8883003749968
114,262083.33333333334,104.8883003749968
115,262083.33333333334,104.8883003749968
116,262083.33333333334,104.8883003749968
117,262083.33333333334,104.8883003749968
118,262093.66666666666,91.07262059599593
119,262093.66666666666,91.07262059599593
120,262102.0,100.44235494385158
121,262118.66666666666,79.6506260001905
122,262118.66666666666,79.6506260001905
123,262118.66666666666,79.6506260001905
124,262118.66666666666,79.6506260001905
125,262118.66666666666,79.6506260001905
126,262118.66666666666,79.6506260001905
127,262118.66666666666,79.6506260001905
128,262118.66666666666,79.6506260001905
129,262118.66666666666,79.6506260001905
130,262118.66666666666,79.6506260001905
131,262118.66666666666,79.6506260001905
132,262118.66666666666,79.6506260001905
133,262141.66666666666,54.78645412467899
134,262141.66666666666,54.78645412467899
135,262141.66666666666,54.78645412467899
136,262148.6666666667,49.03286879453641
137,262148.6666666667,49.03286879453641
138,262148.6666666667,49.03286879453641
139,262148.6666666667,49.03286879453641
140,262152.0,46.783187863447985
141,262152.0,46.783187863447985
142,262152.0,46.783187863447985
143,262152.0,46.783187863447985
144,262152.0,46.783187863447985
145,262152.0,46.783187863447985
146,262152.0,46.783187863447985
147,262154.6666666667,50.54590872552287
148,262154.6666666667,50.54590872552287
149,262154.6666666667,50.54590872552287
150,262154.6666666667,50.54590872552287
151,262154.6666666667,50.54590872552287
152,262154.6666666667,50.54590872552287
153,262154.6666666667,50.54590872552287
154,262154.6666666667,50.54590872552287
155,262177.3333333333,46.33453235858639
156,262177.3333333333,46.33453235858639
157,262177.3333333333,46.33453235858639
158,262177.3333333333,46.33453235858639
159,262177.3333333333,46.33453235858639
160,262177.3333333333,46.33453235858639
161,262177.3333333333,46.33453235858639
162,262177.3333333333,46.33453235858639
163,262177.3333333333,46.33453235858639
164,262177.3333333333,46.33453235858639
165,262177.3333333333,46.33453235858639
166,262177.3333333333,46.33453235858639
167,262177.3333333333,46.33453235858639
