iter,eval_mean,eval_std
0,294178.0,0.0
1,294602.6666666667,212.14512852185777
2,294704.0,243.98360600663315
3,294805.0,379.1595970036892
4,294863.0,458.8877858474771
5,295029.3333333333,347.1832689261137
6,295278.0,361.0826313555758
7,295444.3333333333,128.01128422482483
8,295895.0,244.27989411056052
9,296431.0,840.2908226719286
10,296431.0,840.2908226719286
11,297098.6666666667,984.4668043610658
12,297216.0,948.367369043593
13,297835.0,1308.5032161468564
14,298091.3333333333,1372.59106154099
15,298091.3333333333,1372.59106154099
16,298569.0,1218.2810294290339
17,298786.6666666667,1052.6272950205225
18,298878.0,989.4446253665067
19,299154.6666666667,985.7573512561576
20,299199.3333333333,1034.2180083951782
21,299199.3333333333,1034.2180083951782
22,299239.0,1024.9071502661432
23,299722.0,643.3044898542732
24,299787.3333333333,631.9653647330858
25,299945.3333333333,523.3955377044105
26,300481.3333333333,925.0305700654197
27,300715.0,1006.177916672792
28,300956.0,1239.2925401211774
29,301156.0,1386.8239494134311
30,301590.6666666667,1893.9099474074499
31,301590.6666666667,1893.9099474074499
32,301625.0,1893.4687744982753
33,301625.0,1893.4687744982753
34,301816.3333333333,1913.7051903455651
35,302360.0,1302.0883226571077
36,302442.6666666667,1403.6249103264336
37,302801.6666666667,1169.90863840824
38,303097.3333333333,918.7891790588064
39,303097.3333333333,918.7891790588064
40,303127.6666666667,900.0775275250214
41,303127.6666666667,900.0775275250214
42,303136.0,895.2284624608402
43,303136.0,895.2284624608402
44,303136.0,895.2284624608402
45,303136.0,895.2284624608402
46,303136.0,895.2284624608402
47,303136.0,895.2284624608402
48,303350.3333333333,757.5981051249329
49,303561.6666666667,727.7189628482199
50,303561.6666666667,727.7189628482199
51,303782.0,820.6862981675763
52,303782.0,820.6862981675763
53,303782.0,820.6862981675763
54,303782.0,820.6862981675763
55,303782.0,820.6862981675763
56,303852.0,721.752034981544
57,303852.0,721.752034981544
58,303852.0,721.752034981544
59,303852.0,721.752034981544
60,303917.3333333333,629.4306068891859
61,303917.3333333333,629.4306068891859
62,303917.3333333333,629.4306068891859
63,303917.3333333333,629.4306068891859
64,304296.3333333333,96.69654710599661
65,304296.3333333333,96.69654710599661
66,304296.3333333333,96.69654710599661
67,304296.3333333333,96.69654710599661
68,304296.3333333333,96.69654710599661
69,304296.3333333333,96.69654710599661
70,304296.3333333333,96.69654710599661
71,304358.0,144.86085277488417
72,304358.0,144.86085277488417
73,304358.0,144.86085277488417
74,304358.0,144.86085277488417
75,304358.0,144.86085277488417
76,304358.0,144.86085277488417
77,304358.0,144.86085277488417
78,304358.0,144.86085277488417
79,304358.0,144.86085277488417
80,304398.6666666667,192.3024238594569
81,304398.6666666667,192.3024238594569
82,304398.6666666667,192.3024238594569
83,304398.6666666667,192.3024238594569
