algo,board_id,board_config_id,max_cards_percent,value,time
astar,0,0,0.1,159911,0.709097090002615
astar,0,0,0.2,270392,1.5071723450018908
astar,0,0,0.30000000000000004,304636,2.3674237570012338
astar,0,0,0.4,304636,3.5227740459995402
astar,0,0,0.5,304636,4.408530951001012
astar,0,0,0.6,304636,5.572014678000414
astar,0,0,0.7000000000000001,304636,8.741687775000173
astar,0,0,0.8,304636,7.770876116999716
astar,0,0,0.9,304636,9.365175951999845
astar,0,0,1.0,304636,10.04293748299824
astar,1,0,0.1,159918,0.6662220640027954
astar,1,0,0.2,265921,1.4734484030013846
astar,1,0,0.30000000000000004,292511,2.4526024460028566
astar,1,0,0.4,292511,3.5002607900023577
astar,1,0,0.5,292511,4.4428816299987375
astar,1,0,0.6,292511,5.598976228997344
astar,1,0,0.7000000000000001,292511,6.568639132998214
astar,1,0,0.8,292511,7.78186018300039
astar,1,0,0.9,292511,8.938392922002095
astar,1,0,1.0,292511,10.45845848799945
astar,2,0,0.1,158952,0.7017463949996454
astar,2,0,0.2,263032,1.5402931749995332
astar,2,0,0.30000000000000004,295280,2.3719202959982795
astar,2,0,0.4,295280,3.5569260670017684
astar,2,0,0.5,295280,4.413432967998233
astar,2,0,0.6,295280,5.438995767999586
astar,2,0,0.7000000000000001,295280,6.801963768997666
astar,2,0,0.8,295280,8.405241175998526
astar,2,0,0.9,295280,9.00373185799981
astar,2,0,1.0,295280,10.2555377710014
astar,3,0,0.1,157567,0.6931667899989407
astar,3,0,0.2,262417,1.5278135929984273
astar,3,0,0.30000000000000004,297701,2.538854035003169
astar,3,0,0.4,297701,3.324868448002235
astar,3,0,0.5,297701,4.541794411998126
astar,3,0,0.6,297701,5.800745470998663
astar,3,0,0.7000000000000001,297701,6.335698107999633
astar,3,0,0.8,297701,7.559336728001654
astar,3,0,0.9,297701,8.86255922700002
astar,3,0,1.0,297701,10.123148949001916
astar,4,0,0.1,155747,0.7008313879996422
astar,4,0,0.2,256181,1.5133796619993518
astar,4,0,0.30000000000000004,284826,2.4020060960028786
astar,4,0,0.4,284826,3.671455910996883
astar,4,0,0.5,284826,4.478188297998713
astar,4,0,0.6,284826,5.584737315002712
astar,4,0,0.7000000000000001,284826,6.882950274000905
astar,4,0,0.8,284826,7.744273464999424
astar,4,0,0.9,284826,9.053396414001327
astar,4,0,1.0,284826,9.912978691001626
astar,5,0,0.1,159827,0.6588010630002827
astar,5,0,0.2,269227,1.4528663069977483
astar,5,0,0.30000000000000004,298921,2.475338352000108
astar,5,0,0.4,298921,3.5920963270000357
astar,5,0,0.5,298921,4.5068635159987025
astar,5,0,0.6,298921,5.42061198599913
astar,5,0,0.7000000000000001,298921,6.597912149998592
astar,5,0,0.8,298921,7.872819552998408
astar,5,0,0.9,298921,9.079083841999818
astar,5,0,1.0,298921,10.718045493002137
astar,6,0,0.1,162075,0.6715145359994494
astar,6,0,0.2,272543,1.5234112039979664
astar,6,0,0.30000000000000004,310675,2.3731917449986213
astar,6,0,0.4,310675,3.557228509002016
astar,6,0,0.5,310675,4.643554138001491
astar,6,0,0.6,310675,5.51057083699925
astar,6,0,0.7000000000000001,310675,6.7288877960018
astar,6,0,0.8,310675,8.312251683000795
astar,6,0,0.9,310675,8.83476600100039
astar,6,0,1.0,310675,10.376101416997699
